"business_id","date","description"
68633,"20140512","Unclean hands or improper use of gloves  [ date violation corrected: 1/22/2015 ]"
68633,"20140512","Improper food storage  [ date violation corrected: 1/22/2015 ]"
68633,"20140512","Unclean nonfood contact surfaces  [ date violation corrected: 1/22/2015 ]"
68633,"20140512","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/22/2015 ]"
68633,"20140512","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 1/22/2015 ]"
68633,"20140512","Improper or defective plumbing  [ date violation corrected: 1/22/2015 ]"
68633,"20131030","Foods not protected from contamination  [ date violation corrected: 5/12/2014 ]"
68633,"20131030","Improper storage of equipment utensils or linens  [ date violation corrected: 5/12/2014 ]"
68633,"20131030","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/12/2014 ]"
68633,"20130429","Unclean hands or improper use of gloves  [ date violation corrected: 4/29/2013 ]"
68633,"20130429","Improper cooling methods  [ date violation corrected: 4/29/2013 ]"
68644,"20151006","Unapproved or unmaintained equipment or utensils"
68644,"20151006","Moderate risk food holding temperature "
68644,"20140416","Unclean or degraded floors walls or ceilings  [ date violation corrected: 10/5/2015 ]"
68644,"20130430","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/16/2014 ]"
68644,"20130430","Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/16/2014 ]"
68649,"20141022","No hot water or running water"
68649,"20141022","Wiping cloths not clean or properly stored or inadequate sanitizer"
68649,"20141022","Unclean hands or improper use of gloves"
68649,"20141022","Improper reheating of food"
68649,"20141022","Moderate risk food holding temperature "
68649,"20140409","Improper storage use or identification of toxic substances  [ date violation corrected: 10/22/2014 ]"
68649,"20130907","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 4/9/2014 ]"
68649,"20130907","Improper storage use or identification of toxic substances  [ date violation corrected: 4/9/2014 ]"
68649,"20130502","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/7/2013 ]"
68649,"20130502","Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 9/7/2013 ]"
68650,"20140123","Improper storage of equipment utensils or linens"
68650,"20130905","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 1/23/2014 ]"
68659,"20150326","Unapproved or unmaintained equipment or utensils"
68659,"20150326","Inadequate food safety knowledge or lack of certified food safety manager"
68659,"20150326","Unclean hands or improper use of gloves"
68659,"20131107","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/23/2015 ]"
68659,"20131107","Foods not protected from contamination  [ date violation corrected: 3/23/2015 ]"
68672,"20150427","Improper thawing methods   [ date violation corrected: 4/27/2015 ]"
68672,"20150427","Moderate risk food holding temperature   [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Improper food labeling or menu misrepresentation  [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Improper food storage  [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Consumer advisory not provided for raw or undercooked foods  [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Unclean nonfood contact surfaces  [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Unclean or unsanitary food contact surfaces  [ date violation corrected: 4/8/2015 ]"
68672,"20150407","High risk vermin infestation  [ date violation corrected: 4/8/2015 ]"
68672,"20150407","Improper storage of equipment utensils or linens  [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/27/2015 ]"
68672,"20150407","Unclean or degraded floors walls or ceilings"
68672,"20140714","Inadequate ventilation or lighting  [ date violation corrected: 4/7/2015 ]"
68672,"20140714","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/7/2015 ]"
68672,"20140714","Worker safety hazards  [ date violation corrected: 4/7/2015 ]"
68672,"20140714","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 4/7/2015 ]"
68672,"20140714","Unclean or unsanitary food contact surfaces  [ date violation corrected: 7/14/2014 ]"
68672,"20140714","Permit license or inspection report not posted  [ date violation corrected: 4/7/2015 ]"
68672,"20131227","Unclean unmaintained or improperly constructed toilet facilities  [ date violation corrected: 1/10/2014 ]"
68672,"20131227","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 1/10/2014 ]"
68672,"20131227","Permit license or inspection report not posted  [ date violation corrected: 1/10/2014 ]"
68672,"20131227","Unclean nonfood contact surfaces  [ date violation corrected: 1/10/2014 ]"
68672,"20131227","Insufficient hot water or running water  [ date violation corrected: 1/10/2014 ]"
68672,"20131227","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 1/10/2014 ]"
68672,"20131227","Unclean or degraded floors walls or ceilings  [ date violation corrected: 1/10/2014 ]"
68672,"20131227","High risk vermin infestation  [ date violation corrected: 1/10/2014 ]"
68674,"20160314","Unapproved or unmaintained equipment or utensils"
68674,"20160314","Improper food labeling or menu misrepresentation"
68674,"20150511","Improper or defective plumbing  [ date violation corrected: 3/14/2016 ]"
68674,"20150511","Improper food labeling or menu misrepresentation  [ date violation corrected: 3/14/2016 ]"
68674,"20140506","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/11/2015 ]"
68674,"20140506","Improper storage of equipment utensils or linens  [ date violation corrected: 5/11/2015 ]"
68690,"20160408","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 4/8/2016 ]"
68690,"20160408","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/8/2016 ]"
68690,"20150302","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 4/8/2016 ]"
68690,"20150302","Improper food labeling or menu misrepresentation  [ date violation corrected: 4/8/2016 ]"
68690,"20140616","Unreported or unrestricted ill employee with communicable disease  [ date violation corrected: 3/2/2015 ]"
68690,"20131206","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 6/16/2014 ]"
68690,"20131206","Moderate risk food holding temperature   [ date violation corrected: 6/16/2014 ]"
68690,"20131206","Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 6/16/2014 ]"
68690,"20130425","Permit license or inspection report not posted  [ date violation corrected: 7/2/2013 ]"
68690,"20130425","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/2/2013 ]"
68690,"20130425","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 7/2/2013 ]"
68690,"20130425","Moderate risk food holding temperature   [ date violation corrected: 7/2/2013 ]"
68692,"20151230","Unclean or degraded floors walls or ceilings"
68692,"20151230","Unclean nonfood contact surfaces"
68692,"20150626","Inadequate dressing rooms or improper storage of personal items  [ date violation corrected: 7/31/2015 ]"
68692,"20150626","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 7/31/2015 ]"
68692,"20150626","High risk food holding temperature   [ date violation corrected: 7/31/2015 ]"
68692,"20140611","Improper food storage  [ date violation corrected: 6/26/2015 ]"
68692,"20140611","No hot water or running water  [ date violation corrected: 6/26/2015 ]"
68692,"20140611","Low risk vermin infestation  [ date violation corrected: 6/26/2015 ]"
68692,"20131007","Improper food storage  [ date violation corrected: 6/11/2014 ]"
68692,"20131007","Low risk vermin infestation  [ date violation corrected: 6/11/2014 ]"
68692,"20131007","Unclean nonfood contact surfaces  [ date violation corrected: 6/11/2014 ]"
68692,"20131007","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 6/11/2014 ]"
68692,"20131007","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 6/11/2014 ]"
68696,"20150402","Food safety certificate or food handler card not available"
68696,"20150402","Noncompliance with HAACP plan or variance"
68696,"20140609","Improper or defective plumbing  [ date violation corrected: 4/2/2015 ]"
68696,"20131114","Noncompliance with HAACP plan or variance  [ date violation corrected: 6/9/2014 ]"
68696,"20131114","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 6/9/2014 ]"
68696,"20131114","Food safety certificate or food handler card not available  [ date violation corrected: 6/9/2014 ]"
68696,"20131114","Improper storage of equipment utensils or linens  [ date violation corrected: 6/9/2014 ]"
68699,"20160317","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/25/2016 ]"
68699,"20160317","Moderate risk vermin infestation  [ date violation corrected: 3/25/2016 ]"
68699,"20160317","Unclean nonfood contact surfaces  [ date violation corrected: 3/25/2016 ]"
68699,"20160317","Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 3/25/2016 ]"
68701,"20160224","Unclean hands or improper use of gloves  [ date violation corrected: 3/3/2016 ]"
68701,"20160224","Improper cooling methods"
68701,"20160224","Improper thawing methods   [ date violation corrected: 3/3/2016 ]"
68701,"20160224","Improper or defective plumbing  [ date violation corrected: 3/3/2016 ]"
68714,"20130828","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/15/2014 ]"
68714,"20130828","Inadequate warewashing facilities or equipment  [ date violation corrected: 5/15/2014 ]"
68718,"20150209","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/7/2015 ]"
68718,"20150209","Moderate risk food holding temperature   [ date violation corrected: 5/7/2015 ]"
68718,"20150209","Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/7/2015 ]"
68718,"20140618","Improper food storage  [ date violation corrected: 6/18/2014 ]"
68718,"20140618","Unapproved or unmaintained equipment or utensils  [ date violation corrected: 2/9/2015 ]"
68718,"20130924","Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/24/2013 ]"
68721,"20141208","High risk food holding temperature   [ date violation corrected: 12/16/2014 ]"
68721,"20141208","Unclean or degraded floors walls or ceilings  [ date violation corrected: 12/16/2014 ]"
68721,"20141208","Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 12/8/2014 ]"
68721,"20141208","Improper food storage  [ date violation corrected: 12/16/2014 ]"
